country,year,womenJobCategory,womenPercents,menJobCategory,menPercents
North Korea,1997,Service,28.44000053,Service,30.29999924
North Korea,1997,Industry,15.02000046,Industry,24.11000061
North Korea,1997,Agriculture,56.54000092,Agriculture,45.59000015
North Korea,1998,Service,29.14999962,Service,30.96999931
North Korea,1998,Industry,14.31999969,Industry,23.19000053
North Korea,1998,Agriculture,56.52000046,Agriculture,45.83000183
North Korea,1999,Service,29.72999954,Service,31.01000023
North Korea,1999,Industry,14.63000011,Industry,23.57999992
North Korea,1999,Agriculture,55.65000153,Agriculture,45.40000153
North Korea,2000,Service,30.45000076,Service,31.69000053
North Korea,2000,Industry,14.02000046,Industry,23.01000023
North Korea,2000,Agriculture,55.52000046,Agriculture,45.29999924
North Korea,2001,Service,31.18000031,Service,32.06999969
North Korea,2001,Industry,13.97000027,Industry,23.01000023
North Korea,2001,Agriculture,54.84999847,Agriculture,44.91999817
North Korea,2002,Service,32,Service,32.66999817
North Korea,2002,Industry,13.5,Industry,22.57999992
North Korea,2002,Agriculture,54.50999832,Agriculture,44.75999832
North Korea,2003,Service,32.61999893,Service,33.34999847
North Korea,2003,Industry,13.07999992,Industry,22.34000015
North Korea,2003,Agriculture,54.29999924,Agriculture,44.31999969
North Korea,2004,Service,33.36000061,Service,33.86000061
North Korea,2004,Industry,12.80000019,Industry,22.12000084
North Korea,2004,Agriculture,53.84000015,Agriculture,44.02999878
North Korea,2005,Service,33.93999863,Service,34.25
North Korea,2005,Industry,12.78999996,Industry,22.28000069
North Korea,2005,Agriculture,53.27000046,Agriculture,43.47000122
North Korea,2006,Service,34.70000076,Service,35.13999939
North Korea,2006,Industry,12.06000042,Industry,21.45000076
North Korea,2006,Agriculture,53.22999954,Agriculture,43.40999985
North Korea,2007,Service,35.40999985,Service,36.02000046
North Korea,2007,Industry,11.38000011,Industry,20.69000053
North Korea,2007,Agriculture,53.20000076,Agriculture,43.29000092
North Korea,2008,Service,36.09999847,Service,36.34999847
North Korea,2008,Industry,11.43000031,Industry,20.70000076
North Korea,2008,Agriculture,52.47000122,Agriculture,42.95000076
North Korea,2009,Service,36.88999939,Service,37.13999939
North Korea,2009,Industry,10.89000034,Industry,20.01000023
North Korea,2009,Agriculture,52.22000122,Agriculture,42.84999847
North Korea,2010,Service,37.68999863,Service,37.81000137
North Korea,2010,Industry,10.44999981,Industry,19.45000076
North Korea,2010,Agriculture,51.86000061,Agriculture,42.74000168
North Korea,2011,Service,38.58000183,Service,38.22999954
North Korea,2011,Industry,10.25,Industry,19.09000015
North Korea,2011,Agriculture,51.16999817,Agriculture,42.68000031
North Korea,2012,Service,39.34000015,Service,38.70999908
North Korea,2012,Industry,10.07999992,Industry,18.86000061
North Korea,2012,Agriculture,50.58000183,Agriculture,42.43999863
North Korea,2013,Service,40.00999832,Service,39.27999878
North Korea,2013,Industry,9.869999886,Industry,18.62000084
North Korea,2013,Agriculture,50.11999893,Agriculture,42.11000061
North Korea,2014,Service,40.70999908,Service,39.79000092
North Korea,2014,Industry,9.670000076,Industry,18.42000008
North Korea,2014,Agriculture,49.61999893,Agriculture,41.79000092
North Korea,2015,Service,41.47999954,Service,40.45999908
North Korea,2015,Industry,9.239999771,Industry,17.88999939
North Korea,2015,Agriculture,49.27999878,Agriculture,41.63999939
North Korea,2016,Service,42.11000061,Service,40.70000076
North Korea,2016,Industry,9.409999847,Industry,18.13999939
North Korea,2016,Agriculture,48.47999954,Agriculture,41.16999817
North Korea,2017,Service,43.04000092,Service,41.50999832
North Korea,2017,Industry,8.75,Industry,17.18000031
North Korea,2017,Agriculture,48.20999908,Agriculture,41.31000137
North Korea,2018,Service,43.93000031,Service,42.36999893
North Korea,2018,Industry,8.050000191,Industry,16.23999977
North Korea,2018,Agriculture,48.02000046,Agriculture,41.38999939
North Korea,2019,Service,44.52000046,Service,42.49000168
North Korea,2019,Industry,8.329999924,Industry,16.70000076
North Korea,2019,Agriculture,47.15000153,Agriculture,40.81999969
North Korea,2020,Service,0,Service,0
North Korea,2020,Industry,0,Industry,0
North Korea,2020,Agriculture,0,Agriculture,0
North Korea,2021,Service,0,Service,0
North Korea,2021,Industry,0,Industry,0
North Korea,2021,Agriculture,0,Agriculture,0
South Korea,1990,Service,0,Service,0
South Korea,1990,Industry,0,Industry,0
South Korea,1990,Agriculture,0,Agriculture,0
South Korea,1991,Service,52.74000168,Service,45.84000015
South Korea,1991,Industry,30.23999977,Industry,41.11999893
South Korea,1991,Agriculture,17.03000069,Agriculture,13.03999996
South Korea,1992,Service,55.27999878,Service,46.93999863
South Korea,1992,Industry,27.96999931,Industry,40.79000092
South Korea,1992,Agriculture,16.73999977,Agriculture,12.27000046
South Korea,1993,Service,58.38999939,Service,48.66999817
South Korea,1993,Industry,25.44000053,Industry,39.59999847
South Korea,1993,Agriculture,16.17000008,Agriculture,11.72999954
South Korea,1994,Service,60.68999863,Service,49.31000137
South Korea,1994,Industry,24.29000092,Industry,39.74000168
South Korea,1994,Agriculture,15.02000046,Agriculture,10.94999981
South Korea,1995,Service,62.31999969,Service,49.81999969
South Korea,1995,Industry,23.62999916,Industry,39.91999817
South Korea,1995,Agriculture,14.05000019,Agriculture,10.27000046
South Korea,1996,Service,64.09999847,Service,50.93999863
South Korea,1996,Industry,22.71999931,Industry,39.27999878
South Korea,1996,Agriculture,13.18000031,Agriculture,9.779999733
South Korea,1997,Service,66.25,Service,52.04000092
South Korea,1997,Industry,20.98999977,Industry,38.54999924
South Korea,1997,Agriculture,12.77000046,Agriculture,9.409999847
South Korea,1998,Service,67.25,Service,55.18000031
South Korea,1998,Industry,18.45999908,Industry,34.31000137
South Korea,1998,Agriculture,14.30000019,Agriculture,10.51000023
South Korea,1999,Service,68.26000214,Service,56.33000183
South Korea,1999,Industry,18.5,Industry,33.61000061
South Korea,1999,Agriculture,13.25,Agriculture,10.06000042
South Korea,2000,Service,68.66000366,Service,56.16999817
South Korea,2000,Industry,19.10000038,Industry,34.36000061
South Korea,2000,Agriculture,12.25,Agriculture,9.470000267
South Korea,2001,Service,70.19000244,Service,57.27999878
South Korea,2001,Industry,18.51000023,Industry,33.70000076
South Korea,2001,Agriculture,11.31000042,Agriculture,9.020000458
South Korea,2002,Service,71.33999634,Service,57.81999969
South Korea,2002,Industry,17.98999977,Industry,33.77000046
South Korea,2002,Agriculture,10.67000008,Agriculture,8.409999847
South Korea,2003,Service,71.95999908,Service,57.88000107
South Korea,2003,Industry,17.88999939,Industry,34.22000122
South Korea,2003,Agriculture,10.14000034,Agriculture,7.900000095
South Korea,2004,Service,73.16000366,Service,58.43999863
South Korea,2004,Industry,17.31999969,Industry,33.93999863
South Korea,2004,Agriculture,9.520000458,Agriculture,7.630000114
South Korea,2005,Service,74.94999695,Service,58.70999908
South Korea,2005,Industry,16.20000076,Industry,33.95000076
South Korea,2005,Agriculture,8.850000381,Agriculture,7.340000153
South Korea,2006,Service,75.91999817,Service,59.34999847
South Korea,2006,Industry,15.60999966,Industry,33.59000015
South Korea,2006,Agriculture,8.479999542,Agriculture,7.070000172
South Korea,2007,Service,76.52999878,Service,60.13999939
South Korea,2007,Industry,15.32999992,Industry,33.15000153
South Korea,2007,Agriculture,8.140000343,Agriculture,6.710000038
South Korea,2008,Service,77.25,Service,60.68999863
South Korea,2008,Industry,14.89999962,Industry,32.66999817
South Korea,2008,Agriculture,7.860000134,Agriculture,6.639999866
South Korea,2009,Service,78.73000336,Service,61.34999847
South Korea,2009,Industry,13.75,Industry,32
South Korea,2009,Agriculture,7.510000229,Agriculture,6.650000095
South Korea,2010,Service,78.76999664,Service,61.11999893
South Korea,2010,Industry,14.35000038,Industry,32.47999954
South Korea,2010,Agriculture,6.880000114,Agriculture,6.409999847
South Korea,2011,Service,78.86000061,Service,61.72999954
South Korea,2011,Industry,14.38000011,Industry,32.16999817
South Korea,2011,Agriculture,6.75,Agriculture,6.110000134
South Korea,2012,Service,79.70999908,Service,61.99000168
South Korea,2012,Industry,13.97000027,Industry,32.00999832
South Korea,2012,Agriculture,6.320000172,Agriculture,6
South Korea,2013,Service,77.81999969,Service,57.11999893
South Korea,2013,Industry,15.26000023,Industry,36.24000168
South Korea,2013,Agriculture,6.920000076,Agriculture,6.650000095
South Korea,2014,Service,80.61000061,Service,61.50999832
South Korea,2014,Industry,13.76000023,Industry,32.93999863
South Korea,2014,Agriculture,5.630000114,Agriculture,5.550000191
South Korea,2015,Service,80.87000275,Service,61.18000031
South Korea,2015,Industry,13.76000023,Industry,33.68000031
South Korea,2015,Agriculture,5.369999886,Agriculture,5.139999866
South Korea,2016,Service,81.69000244,Service,61.38000107
South Korea,2016,Industry,13.31999969,Industry,33.70999908
South Korea,2016,Agriculture,4.989999771,Agriculture,4.909999847
South Korea,2017,Service,81.55000305,Service,61.29999924
South Korea,2017,Industry,13.68999958,Industry,33.65999985
South Korea,2017,Agriculture,4.769999981,Agriculture,5.039999962
South Korea,2018,Service,81.76999664,Service,61.06999969
South Korea,2018,Industry,13.48999977,Industry,33.75
South Korea,2018,Agriculture,4.739999771,Agriculture,5.179999828
South Korea,2019,Service,82.36000061,Service,61.47000122
South Korea,2019,Industry,12.81000042,Industry,33.15999985
South Korea,2019,Agriculture,4.829999924,Agriculture,5.369999886
South Korea,2020,Service,0,Service,0
South Korea,2020,Industry,0,Industry,0
South Korea,2020,Agriculture,0,Agriculture,0
South Korea,2021,Service,0,Service,0
South Korea,2021,Industry,0,Industry,0
South Korea,2021,Agriculture,0,Agriculture,0
Laos,1990,Service,0,Service,0
Laos,1990,Industry,0,Industry,0
Laos,1990,Agriculture,0,Agriculture,0
Laos,1991,Service,7.159999847,Service,13.61999989
Laos,1991,Industry,2.210000038,Industry,3.380000114
Laos,1991,Agriculture,90.62999725,Agriculture,83
Laos,1992,Service,7.25,Service,13.63000011
Laos,1992,Industry,2.289999962,Industry,3.529999971
Laos,1992,Agriculture,90.44999695,Agriculture,82.83999634
Laos,1993,Service,7.429999828,Service,13.73999977
Laos,1993,Industry,2.410000086,Industry,3.75
Laos,1993,Agriculture,90.16000366,Agriculture,82.51000214
Laos,1994,Service,7.570000172,Service,13.90999985
Laos,1994,Industry,2.559999943,Industry,4.059999943
Laos,1994,Agriculture,89.87000275,Agriculture,82.02999878
Laos,1995,Service,7.909999847,Service,14.25
Laos,1995,Industry,2.720000029,Industry,4.320000172
Laos,1995,Agriculture,89.37000275,Agriculture,81.43000031
Laos,1996,Service,8.420000076,Service,14.60000038
Laos,1996,Industry,2.940000057,Industry,4.71999979
Laos,1996,Agriculture,88.63999939,Agriculture,80.68000031
Laos,1997,Service,8.989999771,Service,15.11999989
Laos,1997,Industry,3.130000114,Industry,4.599999905
Laos,1997,Agriculture,87.87000275,Agriculture,80.29000092
Laos,1998,Service,9.710000038,Service,15.5
Laos,1998,Industry,3.319999933,Industry,4.96999979
Laos,1998,Agriculture,86.98000336,Agriculture,79.54000092
Laos,1999,Service,10.18000031,Service,15.81999969
Laos,1999,Industry,3.529999971,Industry,5.269999981
Laos,1999,Agriculture,86.29000092,Agriculture,78.91000366
Laos,2000,Service,10.88000011,Service,16.29000092
Laos,2000,Industry,3.700000048,Industry,5.420000076
Laos,2000,Agriculture,85.41999817,Agriculture,78.27999878
Laos,2001,Service,11.56999969,Service,16.67000008
Laos,2001,Industry,3.920000076,Industry,5.78000021
Laos,2001,Agriculture,84.51000214,Agriculture,77.54000092
Laos,2002,Service,12.18000031,Service,17
Laos,2002,Industry,4.179999828,Industry,6.090000153
Laos,2002,Agriculture,83.63999939,Agriculture,76.91000366
Laos,2003,Service,13.01000023,Service,17.5
Laos,2003,Industry,4.380000114,Industry,6.440000057
Laos,2003,Agriculture,82.61000061,Agriculture,76.06999969
Laos,2004,Service,13.98999977,Service,18.11000061
Laos,2004,Industry,4.630000114,Industry,6.760000229
Laos,2004,Agriculture,81.37999725,Agriculture,75.13999939
Laos,2005,Service,14.89999962,Service,18.62999916
Laos,2005,Industry,4.909999847,Industry,7.21999979
Laos,2005,Agriculture,80.19000244,Agriculture,74.15000153
Laos,2006,Service,15.51000023,Service,19
Laos,2006,Industry,5.190000057,Industry,7.420000076
Laos,2006,Agriculture,79.30999756,Agriculture,73.58000183
Laos,2007,Service,16.62000084,Service,19.44000053
Laos,2007,Industry,5.559999943,Industry,8.329999924
Laos,2007,Agriculture,77.81999969,Agriculture,72.23000336
Laos,2008,Service,17.80999947,Service,20.04000092
Laos,2008,Industry,5.880000114,Industry,8.75
Laos,2008,Agriculture,76.30999756,Agriculture,71.22000122
Laos,2009,Service,18.64999962,Service,20.26000023
Laos,2009,Industry,6.349999905,Industry,9.479999542
Laos,2009,Agriculture,75.01000214,Agriculture,70.26000214
Laos,2010,Service,19.72999954,Service,20.71999931
Laos,2010,Industry,6.690000057,Industry,9.960000038
Laos,2010,Agriculture,73.58000183,Agriculture,69.31999969
Laos,2011,Service,20.47999954,Service,21.17000008
Laos,2011,Industry,7.039999962,Industry,10.68999958
Laos,2011,Agriculture,72.47000122,Agriculture,68.15000153
Laos,2012,Service,21.23999977,Service,21.54000092
Laos,2012,Industry,7.449999809,Industry,11.65999985
Laos,2012,Agriculture,71.30999756,Agriculture,66.80000305
Laos,2013,Service,22.12999916,Service,22.01000023
Laos,2013,Industry,7.860000134,Industry,12.43000031
Laos,2013,Agriculture,70.01000214,Agriculture,65.56999969
Laos,2014,Service,23.12999916,Service,22.61000061
Laos,2014,Industry,8.050000191,Industry,12.76000023
Laos,2014,Agriculture,68.83000183,Agriculture,64.62999725
Laos,2015,Service,23.93000031,Service,22.95000076
Laos,2015,Industry,8.329999924,Industry,13.56000042
Laos,2015,Agriculture,67.73999786,Agriculture,63.49000168
Laos,2016,Service,24.60000038,Service,23.29999924
Laos,2016,Industry,8.56000042,Industry,14.03999996
Laos,2016,Agriculture,66.83999634,Agriculture,62.65999985
Laos,2017,Service,25.37999916,Service,23.63999939
Laos,2017,Industry,8.869999886,Industry,14.86999989
Laos,2017,Agriculture,65.75,Agriculture,61.49000168
Laos,2018,Service,26.18000031,Service,23.81999969
Laos,2018,Industry,9.18999958,Industry,15.97999954
Laos,2018,Agriculture,64.62999725,Agriculture,60.18999863
Laos,2019,Service,27.09000015,Service,24.19000053
Laos,2019,Industry,9.369999886,Industry,16.38999939
Laos,2019,Agriculture,63.54000092,Agriculture,59.41999817
Laos,2020,Service,0,Service,0
Laos,2020,Industry,0,Industry,0
Laos,2020,Agriculture,0,Agriculture,0
Laos,2021,Service,0,Service,0
Laos,2021,Industry,0,Industry,0
Laos,2021,Agriculture,0,Agriculture,0
"Macao SAR, China",1990,Service,0,Service,0
"Macao SAR, China",1990,Industry,0,Industry,0
"Macao SAR, China",1990,Agriculture,0,Agriculture,0
"Macao SAR, China",1991,Service,83.86000061,Service,46.88000107
"Macao SAR, China",1991,Industry,15.93000031,Industry,52.49000168
"Macao SAR, China",1991,Agriculture,0.219999999,Agriculture,0.629999995
"Macao SAR, China",1992,Service,84.12000275,Service,47.04000092
"Macao SAR, China",1992,Industry,15.67000008,Industry,52.34000015
"Macao SAR, China",1992,Agriculture,0.209999993,Agriculture,0.620000005
"Macao SAR, China",1993,Service,84.58999634,Service,47.66999817
"Macao SAR, China",1993,Industry,15.21000004,Industry,51.72999954
"Macao SAR, China",1993,Agriculture,0.209999993,Agriculture,0.610000014
"Macao SAR, China",1994,Service,85.01000214,Service,48.27999878
"Macao SAR, China",1994,Industry,14.78999996,Industry,51.11999893
"Macao SAR, China",1994,Agriculture,0.200000003,Agriculture,0.600000024
"Macao SAR, China",1995,Service,85.61000061,Service,49.27000046
"Macao SAR, China",1995,Industry,14.19999981,Industry,50.13999939
"Macao SAR, China",1995,Agriculture,0.189999998,Agriculture,0.589999974
"Macao SAR, China",1996,Service,86.11000061,Service,50.15000153
"Macao SAR, China",1996,Industry,13.69999981,Industry,49.25999832
"Macao SAR, China",1996,Agriculture,0.189999998,Agriculture,0.589999974
"Macao SAR, China",1997,Service,86.62999725,Service,51.00999832
"Macao SAR, China",1997,Industry,13.18999958,Industry,48.40999985
"Macao SAR, China",1997,Agriculture,0.180000007,Agriculture,0.579999983
"Macao SAR, China",1998,Service,87.08999634,Service,51.90999985
"Macao SAR, China",1998,Industry,12.73999977,Industry,47.52000046
"Macao SAR, China",1998,Agriculture,0.180000007,Agriculture,0.579999983
"Macao SAR, China",1999,Service,87.69999695,Service,53.52000046
"Macao SAR, China",1999,Industry,12.11999989,Industry,45.88999939
"Macao SAR, China",1999,Agriculture,0.180000007,Agriculture,0.589999974
"Macao SAR, China",2000,Service,89.01999664,Service,56.31999969
"Macao SAR, China",2000,Industry,10.81000042,Industry,43.09000015
"Macao SAR, China",2000,Agriculture,0.170000002,Agriculture,0.600000024
"Macao SAR, China",2001,Service,87.73000336,Service,52.65999985
"Macao SAR, China",2001,Industry,12.09000015,Industry,46.74000168
"Macao SAR, China",2001,Agriculture,0.180000007,Agriculture,0.600000024
"Macao SAR, China",2002,Service,88.83000183,Service,55.08000183
"Macao SAR, China",2002,Industry,11,Industry,44.31999969
"Macao SAR, China",2002,Agriculture,0.170000002,Agriculture,0.610000014
"Macao SAR, China",2003,Service,89.94000244,Service,57.50999832
"Macao SAR, China",2003,Industry,9.899999619,Industry,41.88000107
"Macao SAR, China",2003,Agriculture,0.159999996,Agriculture,0.610000014
"Macao SAR, China",2004,Service,90.94999695,Service,59.75
"Macao SAR, China",2004,Industry,8.899999619,Industry,39.63999939
"Macao SAR, China",2004,Agriculture,0.159999996,Agriculture,0.610000014
"Macao SAR, China",2005,Service,91.26000214,Service,59.68000031
"Macao SAR, China",2005,Industry,8.590000153,Industry,39.70000076
"Macao SAR, China",2005,Agriculture,0.159999996,Agriculture,0.620000005
"Macao SAR, China",2006,Service,92.40000153,Service,62.27000046
"Macao SAR, China",2006,Industry,7.449999809,Industry,37.11000061
"Macao SAR, China",2006,Agriculture,0.150000006,Agriculture,0.620000005
"Macao SAR, China",2007,Service,94.47000122,Service,69.48999786
"Macao SAR, China",2007,Industry,5.389999866,Industry,29.87999916
"Macao SAR, China",2007,Agriculture,0.140000001,Agriculture,0.639999986
"Macao SAR, China",2008,Service,93.91999817,Service,66.76999664
"Macao SAR, China",2008,Industry,5.940000057,Industry,32.59000015
"Macao SAR, China",2008,Agriculture,0.140000001,Agriculture,0.639999986
"Macao SAR, China",2009,Service,95.41000366,Service,72.81999969
"Macao SAR, China",2009,Industry,4.449999809,Industry,26.53000069
"Macao SAR, China",2009,Agriculture,0.140000001,Agriculture,0.649999976
"Macao SAR, China",2010,Service,96.11000061,Service,76.22000122
"Macao SAR, China",2010,Industry,3.75999999,Industry,23.12999916
"Macao SAR, China",2010,Agriculture,0.129999995,Agriculture,0.649999976
"Macao SAR, China",2011,Service,96.41999817,Service,77.44999695
"Macao SAR, China",2011,Industry,3.450000048,Industry,21.88999939
"Macao SAR, China",2011,Agriculture,0.129999995,Agriculture,0.660000026
"Macao SAR, China",2012,Service,96.55000305,Service,77.55999756
"Macao SAR, China",2012,Industry,3.319999933,Industry,21.78000069
"Macao SAR, China",2012,Agriculture,0.129999995,Agriculture,0.649999976
"Macao SAR, China",2013,Service,96.62000275,Service,77.62999725
"Macao SAR, China",2013,Industry,3.25,Industry,21.70999908
"Macao SAR, China",2013,Agriculture,0.129999995,Agriculture,0.660000026
"Macao SAR, China",2014,Service,95.80999756,Service,72.59999847
"Macao SAR, China",2014,Industry,4.059999943,Industry,26.73999977
"Macao SAR, China",2014,Agriculture,0.129999995,Agriculture,0.660000026
"Macao SAR, China",2015,Service,95.77999878,Service,72.30000305
"Macao SAR, China",2015,Industry,4.090000153,Industry,27.04000092
"Macao SAR, China",2015,Agriculture,0.129999995,Agriculture,0.660000026
"Macao SAR, China",2016,Service,96.38999939,Service,75.76000214
"Macao SAR, China",2016,Industry,3.49000001,Industry,23.56999969
"Macao SAR, China",2016,Agriculture,0.119999997,Agriculture,0.670000017
"Macao SAR, China",2017,Service,97.31999969,Service,81.11000061
"Macao SAR, China",2017,Industry,2.559999943,Industry,18.22999954
"Macao SAR, China",2017,Agriculture,0.119999997,Agriculture,0.670000017
"Macao SAR, China",2018,Service,97.48999786,Service,82.13999939
"Macao SAR, China",2018,Industry,2.390000105,Industry,17.19000053
"Macao SAR, China",2018,Agriculture,0.119999997,Agriculture,0.670000017
"Macao SAR, China",2019,Service,97.58999634,Service,82.69000244
"Macao SAR, China",2019,Industry,2.299999952,Industry,16.63999939
"Macao SAR, China",2019,Agriculture,0.109999999,Agriculture,0.670000017
"Macao SAR, China",2020,Service,0,Service,0
"Macao SAR, China",2020,Industry,0,Industry,0
"Macao SAR, China",2020,Agriculture,0,Agriculture,0
"Macao SAR, China",2021,Service,0,Service,0
"Macao SAR, China",2021,Industry,0,Industry,0
"Macao SAR, China",2021,Agriculture,0,Agriculture,0
Malaysia,1990,Service,0,Service,0
Malaysia,1990,Industry,0,Industry,0
Malaysia,1990,Agriculture,0,Agriculture,0
Malaysia,1991,Service,47.11000061,Service,45.65000153
Malaysia,1991,Industry,32.31999969,Industry,30.79999924
Malaysia,1991,Agriculture,20.57999992,Agriculture,23.55999947
Malaysia,1992,Service,47.75999832,Service,45.93999863
Malaysia,1992,Industry,32.09999847,Industry,31.35000038
Malaysia,1992,Agriculture,20.13999939,Agriculture,22.70999908
Malaysia,1993,Service,49.11999893,Service,45.63999939
Malaysia,1993,Industry,31.77000046,Industry,32.15000153
Malaysia,1993,Agriculture,19.11000061,Agriculture,22.20999908
Malaysia,1994,Service,50.47000122,Service,45.54000092
Malaysia,1994,Industry,31.52000046,Industry,32.49000168
Malaysia,1994,Agriculture,18.01000023,Agriculture,21.96999931
Malaysia,1995,Service,51.77000046,Service,45.43999863
Malaysia,1995,Industry,31.26000023,Industry,32.93999863
Malaysia,1995,Agriculture,16.96999931,Agriculture,21.62999916
Malaysia,1996,Service,53.34999847,Service,45.65000153
Malaysia,1996,Industry,29.54000092,Industry,33.72999954
Malaysia,1996,Agriculture,17.11000061,Agriculture,20.62000084
Malaysia,1997,Service,55.86999893,Service,45.27000046
Malaysia,1997,Industry,29.81999969,Industry,35.79999924
Malaysia,1997,Agriculture,14.31999969,Agriculture,18.94000053
Malaysia,1998,Service,56.59000015,Service,45.47000122
Malaysia,1998,Industry,28.27000046,Industry,33.70000076
Malaysia,1998,Agriculture,15.14000034,Agriculture,20.82999992
Malaysia,1999,Service,57.68999863,Service,45.61999893
Malaysia,1999,Industry,28.71999931,Industry,33.36000061
Malaysia,1999,Agriculture,13.60000038,Agriculture,21.03000069
Malaysia,2000,Service,56.99000168,Service,45.27999878
Malaysia,2000,Industry,28.88999939,Industry,34
Malaysia,2000,Agriculture,14.10999966,Agriculture,20.70999908
Malaysia,2001,Service,58.27000046,Service,48.18000031
Malaysia,2001,Industry,29.69000053,Industry,34.99000168
Malaysia,2001,Agriculture,12.03999996,Agriculture,16.82999992
Malaysia,2002,Service,61.11999893,Service,48.70000076
Malaysia,2002,Industry,27.27000046,Industry,34.56000137
Malaysia,2002,Agriculture,11.60999966,Agriculture,16.73999977
Malaysia,2003,Service,62.18000031,Service,49.08000183
Malaysia,2003,Industry,26.86000061,Industry,34.84000015
Malaysia,2003,Agriculture,10.96000004,Agriculture,16.07999992
Malaysia,2004,Service,64.69999695,Service,50.22999954
Malaysia,2004,Industry,24.85000038,Industry,32.99000168
Malaysia,2004,Agriculture,10.46000004,Agriculture,16.78000069
Malaysia,2005,Service,65.48999786,Service,50.31000137
Malaysia,2005,Industry,24.37999916,Industry,32.61000061
Malaysia,2005,Agriculture,10.13000011,Agriculture,17.07999992
Malaysia,2006,Service,65.30000305,Service,49.61999893
Malaysia,2006,Industry,24.72999954,Industry,33.24000168
Malaysia,2006,Agriculture,9.979999542,Agriculture,17.13999939
Malaysia,2007,Service,67.59999847,Service,51.02000046
Malaysia,2007,Industry,22.52000046,Industry,31.63999939
Malaysia,2007,Agriculture,9.880000114,Agriculture,17.32999992
Malaysia,2008,Service,68.80000305,Service,51.33000183
Malaysia,2008,Industry,22.04000092,Industry,32.18000031
Malaysia,2008,Agriculture,9.159999847,Agriculture,16.5
Malaysia,2009,Service,71.41000366,Service,53.09999847
Malaysia,2009,Industry,19.89999962,Industry,30.81999969
Malaysia,2009,Agriculture,8.68999958,Agriculture,16.07999992
Malaysia,2010,Service,71.29000092,Service,52.56999969
Malaysia,2010,Industry,20.28000069,Industry,31.53000069
Malaysia,2010,Agriculture,8.430000305,Agriculture,15.89999962
Malaysia,2011,Service,72.22000122,Service,52.81000137
Malaysia,2011,Industry,20.65999985,Industry,32.70999908
Malaysia,2011,Agriculture,7.119999886,Agriculture,14.48999977
Malaysia,2012,Service,71.73000336,Service,52.13999939
Malaysia,2012,Industry,19.79000092,Industry,31.93000031
Malaysia,2012,Agriculture,8.489999771,Agriculture,15.93000031
Malaysia,2013,Service,71.98999786,Service,51.91999817
Malaysia,2013,Industry,19.92000008,Industry,32.68000031
Malaysia,2013,Agriculture,8.090000153,Agriculture,15.39999962
Malaysia,2014,Service,72.36000061,Service,52
Malaysia,2014,Industry,19.61000061,Industry,32.65999985
Malaysia,2014,Agriculture,8.039999962,Agriculture,15.34000015
Malaysia,2015,Service,72.83999634,Service,52.18999863
Malaysia,2015,Industry,19.27000046,Industry,32.54999924
Malaysia,2015,Agriculture,7.900000095,Agriculture,15.26000023
Malaysia,2016,Service,73.19000244,Service,53.75
Malaysia,2016,Industry,19.98999977,Industry,32.09000015
Malaysia,2016,Agriculture,6.820000172,Agriculture,14.15999985
Malaysia,2017,Service,72.66999817,Service,53.79999924
Malaysia,2017,Industry,20.65999985,Industry,32.06000137
Malaysia,2017,Agriculture,6.670000076,Agriculture,14.14000034
Malaysia,2018,Service,73.63999939,Service,55.24000168
Malaysia,2018,Industry,20.29999924,Industry,31.30999947
Malaysia,2018,Agriculture,6.059999943,Agriculture,13.44999981
Malaysia,2019,Service,74.05999756,Service,55.68999863
Malaysia,2019,Industry,20.04999924,Industry,31.31999969
Malaysia,2019,Agriculture,5.889999866,Agriculture,12.98999977
Malaysia,2020,Service,0,Service,0
Malaysia,2020,Industry,0,Industry,0
Malaysia,2020,Agriculture,0,Agriculture,0
Malaysia,2021,Service,0,Service,0
Malaysia,2021,Industry,0,Industry,0
Malaysia,2021,Agriculture,0,Agriculture,0
Maldives,1990,Service,0,Service,0
Maldives,1990,Industry,0,Industry,0
Maldives,1990,Agriculture,0,Agriculture,0
Maldives,1991,Service,43.31000137,Service,53.11000061
Maldives,1991,Industry,48.97999954,Industry,21.37000084
Maldives,1991,Agriculture,7.71999979,Agriculture,25.52000046
Maldives,1992,Service,44,Service,53.38999939
Maldives,1992,Industry,48.06999969,Industry,21.04000092
Maldives,1992,Agriculture,7.929999828,Agriculture,25.57999992
Maldives,1993,Service,44.77000046,Service,53.66999817
Maldives,1993,Industry,47.09000015,Industry,20.69000053
Maldives,1993,Agriculture,8.140000343,Agriculture,25.63999939
Maldives,1994,Service,45.52999878,Service,54
Maldives,1994,Industry,46.13999939,Industry,20.39999962
Maldives,1994,Agriculture,8.340000153,Agriculture,25.60000038
Maldives,1995,Service,46.36000061,Service,54.29999924
Maldives,1995,Industry,45.15000153,Industry,20.13999939
Maldives,1995,Agriculture,8.489999771,Agriculture,25.55999947
Maldives,1996,Service,47.15000153,Service,54.70999908
Maldives,1996,Industry,44.22000122,Industry,19.92000008
Maldives,1996,Agriculture,8.630000114,Agriculture,25.37000084
Maldives,1997,Service,48,Service,55.15999985
Maldives,1997,Industry,43.25999832,Industry,19.80999947
Maldives,1997,Agriculture,8.75,Agriculture,25.03000069
Maldives,1998,Service,48.97000122,Service,55.59000015
Maldives,1998,Industry,42.20000076,Industry,19.70000076
Maldives,1998,Agriculture,8.829999924,Agriculture,24.70999908
